timestamp,primitive,ops,mean_ms,std_ms,source
2026-04-26T00:00:00+08:00,Thash_1KB_sha256,1000,0.000836733,0.000299443,user-measured scripts/bench_missing_primitives.py
2026-04-26T00:00:00+08:00,Tsym_dec_AES_256_GCM_1KB,1000,0.000873799,0.001057253,user-measured scripts/bench_missing_primitives.py
2026-04-26T00:00:00+08:00,Tecc_verify_ECDSA_P256_SHA256,1000,0.070838701,0.022525461,user-measured scripts/bench_missing_primitives.py
2026-04-26T00:00:00+08:00,Texp_G1_charm_SS512,1000,0.776954453,0.185457816,user-measured scripts/bench_missing_primitives.py
2026-04-26T00:00:00+08:00,Texp_GT_charm_SS512,1000,0.084769457,0.026797727,user-measured scripts/bench_missing_primitives.py
